CustomerID,Age,AnnualIncome_k,Tenure_Months,Recency_Days,Frequency_Purchases,MonetaryTotal,AvgOrderValue,NumWebPurchases,NumStorePurchases,NumCatalogPurchases,NumWebVisitsPerMonth,NumDealsPurchases,DiscountUsageRate,CartAbandonRate,ReturnRate,NumComplaints,LoyaltyPoints,EmailOpenRate,AppSessionMinPerMonth,SocialEngagementScore,WishlistItems,ReviewsWritten,CustomerServiceContacts,Spend_Electronics,Spend_Apparel,Spend_Grocery,Spend_HomeGoods,Spend_Beauty
CUST01011,41.8,60.9,27.4,14.1,8.3,325.71,38.81,4.3,2.0,2.0,15.3,8.3,0.715,0.398,0.109,0,1721.0,0.393,58.9,49.4,11,0,0,15.89,39.42,76.85,87.45,106.09
CUST01012,40.6,71.8,33.1,43.4,12.9,550.4,38.24,7.1,5.3,0.5,6.7,3.0,0.215,0.197,0.102,0,1153.0,0.136,26.2,23.3,3,1,0,78.77,88.02,72.62,156.98,154.0
CUST01013,28.6,40.6,32.8,47.2,16.1,622.37,45.45,5.2,7.8,3.2,10.6,2.7,0.132,0.17,0.068,1,1246.0,0.426,36.8,28.5,8,1,1,285.18,105.23,73.1,135.62,23.24
CUST01014,46.8,107.8,68.2,3.5,22.0,4364.79,175.88,12.4,4.8,4.8,12.1,2.3,0.116,0.09,0.033,0,4078.0,0.707,210.1,12.3,7,4,1,1476.39,427.64,50.62,1917.05,493.1
CUST01015,40.7,70.9,43.7,38.1,2.6,116.41,45.74,1.5,1.1,0.0,3.1,1.1,0.219,0.173,0.144,1,522.0,0.051,5.6,5.4,0,1,7,22.82,53.2,21.4,4.11,14.88
CUST01016,48.3,84.4,17.6,36.8,14.1,623.67,50.85,5.5,4.1,4.5,5.0,3.8,0.32,0.182,0.097,0,1190.0,0.361,24.5,9.6,5,0,3,210.07,179.83,73.19,116.5,44.09
CUST01017,40.3,69.0,29.5,18.0,15.8,804.63,49.92,6.9,4.1,4.8,19.8,5.4,0.936,0.556,0.088,2,1422.0,0.265,87.7,5.8,8,1,0,192.05,203.78,254.28,4.12,150.4
CUST01018,36.4,68.8,19.5,9.0,15.7,1159.93,69.99,5.5,6.0,4.2,24.0,4.0,0.358,0.6,0.113,1,787.0,0.254,153.6,107.0,13,4,0,213.83,455.85,117.8,37.19,335.26
CUST01019,45.6,61.7,26.1,32.5,10.4,775.34,78.75,4.4,3.7,2.3,10.2,4.7,0.124,0.146,0.091,0,1193.0,0.217,0.0,19.5,5,0,2,156.21,208.8,232.53,70.0,107.81
CUST01020,48.7,138.1,45.1,10.9,3.7,626.8,193.35,1.2,0.8,1.7,6.2,2.2,0.133,0.059,0.024,1,2988.0,0.831,176.4,44.1,5,11,0,152.38,130.86,56.21,179.32,108.04
CUST01021,44.2,75.5,37.1,161.9,4.4,204.33,44.61,2.4,1.6,0.4,2.5,0.5,0.164,0.25,0.202,0,239.0,0.046,7.8,3.9,0,0,1,46.62,67.25,40.83,8.68,40.95
CUST01022,36.3,29.4,28.5,15.9,26.4,1106.58,39.76,8.7,8.1,9.5,14.3,10.2,0.432,0.337,0.102,2,1176.0,0.476,64.7,27.5,12,0,1,57.31,234.01,510.27,107.23,197.77
CUST01023,42.7,53.1,20.3,6.7,11.3,984.62,78.06,4.3,3.2,3.8,10.3,3.4,0.389,0.246,0.114,0,2172.0,0.36,28.7,22.3,3,1,0,276.28,214.09,105.59,293.21,95.44
CUST01024,36.5,77.0,34.5,7.9,6.8,593.35,81.42,3.1,2.3,1.4,5.6,2.3,0.253,0.313,0.075,0,1736.0,0.381,50.9,20.5,4,1,1,217.65,78.76,74.32,68.05,154.57
CUST01025,37.1,87.3,16.3,38.3,12.9,1043.54,84.75,5.4,6.2,1.2,15.8,3.1,0.165,0.31,0.042,1,1280.0,0.175,55.3,13.3,5,0,1,394.18,206.83,159.74,171.28,111.51
CUST01026,36.1,58.7,12.9,13.3,8.4,470.17,52.82,3.4,2.0,3.0,27.1,7.2,0.298,0.555,0.213,0,398.0,0.326,78.7,165.0,14,1,0,150.09,166.54,32.71,74.01,46.81
CUST01027,40.6,46.5,18.7,51.4,14.4,1072.34,81.16,5.8,6.3,2.3,7.6,6.0,0.158,0.149,0.079,0,1850.0,0.292,62.5,27.3,4,2,1,88.49,290.09,226.15,367.86,99.75
CUST01028,27.9,80.7,27.9,62.1,6.2,642.9,89.46,3.4,2.0,0.8,11.6,4.4,0.191,0.216,0.079,1,1172.0,0.216,41.4,2.2,12,0,1,58.37,107.17,171.93,235.11,70.32
CUST01029,47.2,58.8,19.3,19.0,15.2,437.31,30.36,7.6,4.7,2.8,13.1,15.2,0.777,0.461,0.135,1,427.0,0.299,60.2,66.5,10,1,1,1.44,112.32,258.64,46.92,18.0
CUST01030,40.8,51.3,14.9,43.3,7.9,674.03,85.23,2.6,3.4,1.9,6.7,0.1,0.342,0.147,0.118,0,1826.0,0.243,24.1,21.5,5,1,2,197.65,182.58,112.9,81.48,99.42
CUST01031,44.0,137.9,56.0,5.5,26.1,2663.37,100.45,13.0,8.4,4.7,12.2,0.1,0.09,0.12,0.019,0,3530.0,0.521,145.6,28.1,3,7,0,1068.07,309.6,41.46,1191.71,52.52
CUST01032,29.0,68.3,8.3,10.9,9.1,357.32,41.24,5.4,3.7,0.0,38.3,9.1,0.379,0.454,0.158,0,1242.0,0.261,221.6,68.8,21,3,0,162.01,119.59,6.39,5.05,64.29
CUST01033,39.6,50.3,42.6,10.1,25.2,914.51,37.02,8.6,5.1,11.5,14.4,18.0,0.282,0.355,0.09,1,1862.0,0.586,46.0,0.0,10,1,0,21.75,173.95,183.21,514.85,20.74
CUST01034,48.2,73.6,55.9,13.7,44.4,2901.09,75.55,19.8,12.3,12.2,11.7,1.7,0.119,0.103,0.016,0,3639.0,0.47,79.5,56.0,3,4,0,1405.09,667.95,196.56,202.94,428.56
CUST01035,21.4,73.2,49.9,8.8,26.0,2326.57,96.06,12.5,7.0,6.6,9.5,0.9,0.074,0.058,0.018,1,4171.0,0.732,124.2,24.5,4,4,2,657.57,440.68,110.72,576.41,541.2
CUST01036,46.4,71.4,93.1,69.6,3.6,234.79,65.48,1.9,0.9,0.8,1.4,1.0,0.142,0.196,0.212,1,355.0,0.025,3.8,4.4,1,0,2,15.87,29.84,167.43,9.5,12.16
CUST01037,43.6,46.3,46.8,19.3,38.4,1125.9,25.99,18.8,16.1,3.5,10.0,15.9,0.684,0.301,0.159,0,790.0,0.364,67.7,49.7,27,2,0,76.31,523.25,453.37,65.83,7.13
CUST01038,49.4,47.9,52.8,198.2,3.9,177.04,42.91,1.9,0.9,1.1,2.1,0.9,0.275,0.1,0.222,1,274.0,0.017,2.8,6.7,2,0,3,22.58,5.65,91.53,38.38,18.9
CUST01039,34.3,145.6,24.0,13.8,41.7,4353.13,117.56,15.5,12.9,13.2,13.7,1.4,0.1,0.115,0.033,0,5483.0,0.546,105.0,25.2,2,8,0,425.23,1169.36,65.24,1858.74,834.56
CUST01040,39.3,88.8,21.7,18.1,17.9,474.74,26.4,9.7,6.1,2.0,9.7,16.9,0.395,0.379,0.133,0,981.0,0.349,2.9,51.1,19,2,0,67.02,100.47,177.04,121.11,9.11
CUST01041,20.9,57.2,14.8,7.2,19.3,963.99,54.66,9.9,8.6,0.8,15.2,6.5,0.315,0.536,0.257,2,978.0,0.315,202.5,88.9,21,1,0,246.56,333.51,109.46,7.44,267.01
CUST01042,58.7,81.2,57.4,102.0,2.0,64.32,30.22,0.7,0.7,0.6,2.6,1.4,0.157,0.236,0.138,1,291.0,0.033,8.1,2.1,2,1,2,26.55,0.06,13.05,5.75,18.9
CUST01043,40.5,23.8,41.1,18.1,21.4,1018.42,44.45,8.2,10.1,3.1,12.0,16.1,0.855,0.381,0.17,0,1878.0,0.487,48.4,52.2,16,1,0,208.83,200.69,252.82,258.37,97.72
CUST01044,59.8,76.5,73.8,32.4,3.8,131.56,40.55,1.7,0.8,1.3,2.4,1.1,0.253,0.092,0.318,1,207.0,0.053,5.3,7.2,0,0,3,47.61,30.11,31.42,10.4,12.03
CUST01045,47.8,59.4,28.5,31.0,10.8,984.83,94.23,3.8,2.5,4.5,7.9,1.1,0.417,0.121,0.063,1,1934.0,0.365,33.9,28.4,3,0,0,467.18,84.49,317.1,68.89,47.17
CUST01046,49.6,56.2,68.7,205.3,3.1,208.4,64.73,1.0,0.8,1.2,1.3,0.7,0.146,0.236,0.191,2,168.0,0.056,5.2,6.2,0,0,4,24.92,19.45,68.44,79.78,15.82
CUST01047,45.6,48.1,53.6,9.4,26.7,408.83,15.5,12.6,11.4,2.6,15.8,7.7,0.588,0.394,0.099,2,1926.0,0.342,119.2,50.7,15,3,1,6.98,123.46,163.39,25.43,89.57
CUST01048,48.0,102.6,47.7,6.4,11.4,1932.98,158.09,6.2,3.3,1.9,9.5,0.3,0.057,0.097,0.026,1,4176.0,0.437,49.1,55.1,3,7,1,766.47,301.51,289.06,215.6,360.33
CUST01049,37.3,78.0,26.2,24.6,17.4,966.34,52.41,8.1,7.6,1.6,8.5,4.7,0.311,0.218,0.069,0,1837.0,0.286,34.3,28.6,2,0,1,134.16,237.18,93.77,35.11,466.13
CUST01050,56.9,123.7,52.9,14.5,15.7,2053.22,142.95,7.2,3.7,4.8,8.7,2.9,0.099,0.06,0.041,0,4024.0,0.495,98.3,48.0,10,2,2,581.16,764.5,37.97,190.68,478.9
CUST01051,42.6,77.1,38.6,34.4,14.9,527.8,39.74,5.8,3.3,5.8,4.8,4.7,0.288,0.276,0.063,0,1951.0,0.329,38.8,18.1,4,1,1,261.38,6.11,72.14,52.27,135.9
CUST01052,39.3,56.7,14.5,16.0,15.7,991.83,68.4,8.9,4.2,2.5,36.3,9.3,0.237,0.42,0.183,0,1031.0,0.353,91.1,77.8,16,4,1,138.34,365.79,21.35,62.03,404.32
CUST01053,35.1,68.9,22.1,21.4,12.5,866.26,65.82,4.9,3.3,4.3,9.5,3.6,0.232,0.197,0.085,2,1269.0,0.329,40.7,19.3,6,2,1,124.9,82.68,272.39,175.17,211.11
CUST01054,38.0,82.1,58.2,90.7,3.8,108.48,31.47,2.2,1.7,0.0,2.0,1.6,0.238,0.161,0.099,4,304.0,0.068,6.3,5.1,0,0,2,12.39,15.32,24.37,10.56,45.84
CUST01055,52.0,53.5,20.8,35.7,17.3,1175.18,61.89,7.1,5.5,4.8,4.2,3.4,0.227,0.186,0.118,0,1356.0,0.499,49.8,15.3,6,1,1,225.41,441.32,344.88,38.87,124.7
CUST01056,45.5,69.0,47.6,11.4,16.7,300.49,16.86,8.6,5.5,2.6,9.7,16.7,0.37,0.457,0.153,1,1621.0,0.415,16.1,64.9,2,0,0,19.34,36.5,170.69,69.26,4.69
CUST01057,42.3,61.3,19.6,46.8,2.7,79.37,26.14,1.3,1.1,0.3,1.4,0.9,0.221,0.213,0.155,4,369.0,0.061,6.5,4.2,0,0,3,5.08,19.26,25.0,11.51,18.51
CUST01058,22.7,52.7,13.3,9.9,16.6,1511.5,89.98,9.9,8.1,0.0,15.7,5.3,0.365,0.531,0.175,0,1043.0,0.241,124.8,76.3,13,3,1,325.27,335.86,191.48,43.99,614.89
CUST01059,21.3,54.8,10.6,1.9,13.8,920.6,63.61,6.0,5.7,2.1,11.7,8.0,0.282,0.379,0.134,1,1227.0,0.229,193.7,75.3,25,3,1,373.98,299.83,42.6,93.06,111.12
CUST01060,54.1,74.6,41.5,152.0,2.4,151.54,61.75,1.0,0.8,0.6,1.5,1.4,0.23,0.119,0.299,0,374.0,0.07,2.5,3.7,0,0,5,45.7,3.31,15.32,42.23,44.98
CUST01061,44.6,64.3,33.1,36.6,3.4,177.57,54.53,1.2,1.4,0.7,7.6,3.2,0.318,0.237,0.113,0,2432.0,0.224,39.2,14.7,7,0,0,35.14,36.41,40.19,23.08,42.75
CUST01062,39.6,45.2,25.7,10.1,12.0,745.79,56.14,6.0,5.0,1.0,6.0,3.6,0.26,0.138,0.094,0,1462.0,0.233,32.3,19.7,10,2,0,149.86,149.95,38.77,290.2,117.02
CUST01063,46.2,37.3,58.0,181.7,2.0,89.97,44.86,0.6,0.7,0.7,2.8,1.0,0.217,0.132,0.183,4,441.0,0.084,9.8,5.8,3,0,5,25.37,31.58,24.49,7.61,0.92
CUST01064,26.0,46.9,12.5,5.5,21.9,1184.67,62.99,8.8,10.6,2.5,23.1,5.5,0.398,0.58,0.249,1,299.0,0.237,161.5,82.0,15,1,0,362.14,452.02,5.01,231.57,133.92
CUST01065,25.4,52.6,16.9,7.7,17.7,1007.76,49.21,6.9,7.1,3.7,29.8,3.5,0.464,0.244,0.095,1,922.0,0.305,157.6,76.1,23,0,1,376.62,77.78,57.05,49.27,447.03
CUST01066,55.0,47.2,89.4,149.5,3.0,158.0,52.11,1.6,0.8,0.6,1.6,1.1,0.339,0.24,0.189,2,323.0,0.045,9.7,8.2,1,0,0,7.26,92.52,31.23,21.07,5.92
CUST01067,44.8,55.0,28.3,20.4,21.8,921.87,49.79,8.6,8.3,4.9,16.3,4.1,0.702,0.109,0.151,0,1109.0,0.427,45.4,44.5,9,2,0,163.16,164.76,342.26,8.43,243.26
CUST01068,59.0,135.2,58.9,15.1,31.5,3510.29,130.39,16.2,10.1,5.1,7.6,3.2,0.128,0.043,0.027,0,4361.0,0.628,85.3,40.3,8,2,1,764.28,1796.95,263.02,446.89,239.14
CUST01069,24.0,57.3,23.0,9.7,25.6,1152.12,41.42,13.1,6.6,6.0,15.9,15.0,0.541,0.323,0.134,0,882.0,0.4,42.5,59.2,13,1,2,22.98,409.33,684.4,12.8,22.62
CUST01070,41.1,80.4,33.5,20.9,18.0,868.76,50.52,7.0,6.9,4.0,15.2,11.9,0.823,0.489,0.206,0,1420.0,0.521,71.9,53.3,12,1,1,18.26,308.2,490.5,43.71,8.07
CUST01071,30.5,64.5,23.8,18.5,22.0,673.46,26.91,11.2,6.4,4.4,20.9,15.6,0.603,0.436,0.091,1,906.0,0.325,35.0,23.9,15,0,0,104.02,99.25,337.12,118.41,14.67
CUST01072,43.2,69.5,22.0,11.4,17.7,762.8,49.62,7.0,8.3,2.4,14.0,9.1,0.613,0.271,0.147,2,780.0,0.663,47.7,56.8,14,3,3,34.85,32.48,386.45,146.92,162.1
CUST01073,38.3,132.1,61.2,9.5,31.8,2596.88,94.3,17.5,11.2,3.1,7.7,5.0,0.141,0.058,0.027,0,1945.0,0.626,45.0,63.9,10,5,0,483.85,1191.83,432.37,370.85,117.97
CUST01074,48.2,147.5,47.4,9.0,31.5,4363.8,161.49,17.3,9.5,4.7,9.9,4.4,0.096,0.08,0.024,0,5335.0,0.329,65.7,55.3,6,5,2,512.4,320.89,505.41,1671.33,1353.77
CUST01075,44.9,51.5,35.7,35.2,8.8,568.8,62.23,3.5,1.8,3.5,7.4,5.6,0.276,0.252,0.11,0,1318.0,0.206,59.0,12.3,3,2,1,198.31,143.69,136.61,72.98,17.2
CUST01076,23.0,62.8,19.5,4.8,12.6,982.58,77.21,3.9,6.3,2.5,28.8,6.2,0.38,0.519,0.155,2,333.0,0.338,89.4,81.5,16,2,1,346.1,71.64,56.09,108.67,400.08
CUST01077,37.0,46.6,31.2,13.2,22.9,873.89,41.64,9.0,5.2,8.6,11.2,9.9,0.513,0.286,0.126,1,1268.0,0.315,13.8,25.6,8,2,1,137.28,376.93,227.36,39.11,93.21
CUST01078,36.9,75.0,74.5,198.3,4.8,290.66,58.79,2.7,2.2,0.0,3.7,0.8,0.194,0.108,0.237,0,199.0,0.042,10.9,2.9,1,0,4,6.39,23.32,197.66,50.44,12.86
CUST01079,32.5,83.3,40.5,9.1,26.0,644.15,27.0,11.8,5.9,8.3,10.3,14.8,0.896,0.234,0.062,2,1131.0,0.516,26.8,51.2,12,1,1,23.06,184.27,250.19,70.04,116.58
CUST01080,40.0,83.8,34.5,32.1,10.1,476.92,59.84,5.3,3.2,1.7,7.1,4.7,0.259,0.192,0.1,0,1871.0,0.331,45.3,27.9,5,0,1,229.35,34.04,9.88,87.66,115.98
CUST01081,45.2,64.1,78.2,180.2,2.6,127.29,53.19,0.9,1.1,0.6,2.1,1.0,0.284,0.154,0.18,1,287.0,0.057,10.0,5.2,1,0,3,20.75,6.49,62.81,23.59,13.65
CUST01082,51.2,122.6,53.6,2.2,17.7,2425.74,135.34,9.5,3.9,4.3,9.6,3.3,0.037,0.092,0.031,1,3964.0,0.703,52.4,31.7,1,2,0,854.46,671.73,74.03,325.09,500.43
CUST01083,25.2,49.8,20.8,18.8,14.3,482.73,41.02,4.3,7.0,3.0,41.0,4.3,0.251,0.356,0.135,0,771.0,0.178,183.2,94.7,17,1,1,147.24,40.8,67.41,20.13,207.16
CUST01084,48.6,76.4,46.2,40.1,11.1,300.93,26.95,5.8,4.3,1.0,7.3,6.6,0.266,0.28,0.078,0,975.0,0.426,22.9,26.8,5,3,0,52.65,49.38,58.58,54.73,85.6
CUST01085,39.8,86.3,27.7,13.4,11.7,772.64,73.28,4.9,5.2,1.6,7.3,2.6,0.196,0.197,0.075,1,1930.0,0.266,39.3,31.9,0,1,0,353.41,100.3,222.72,59.98,36.23
CUST01086,21.8,64.2,10.2,17.9,13.7,944.55,69.17,6.7,3.1,4.0,11.7,3.6,0.231,0.122,0.159,0,1092.0,0.114,164.9,60.9,14,4,2,241.94,226.03,176.9,66.76,232.92
CUST01087,49.0,81.9,43.6,96.8,3.8,394.59,83.93,1.4,0.9,1.5,2.5,0.9,0.096,0.241,0.279,2,288.0,0.06,10.6,3.5,1,0,1,40.46,157.65,120.49,59.49,16.5
CUST01088,44.9,100.8,25.3,6.0,21.8,3915.74,172.56,10.0,8.8,3.0,4.6,2.5,0.085,0.054,0.023,1,4811.0,0.583,82.4,33.1,6,8,0,1289.98,555.74,134.92,900.74,1034.35
CUST01089,34.1,87.1,14.1,35.6,8.9,290.7,35.88,2.9,3.2,2.8,6.2,3.7,0.211,0.171,0.073,1,2010.0,0.321,41.0,22.5,9,1,0,42.12,88.58,30.31,54.52,75.17
CUST01090,38.5,70.9,14.3,18.2,15.5,682.88,44.46,8.0,7.0,0.5,7.0,15.5,0.525,0.435,0.074,0,464.0,0.53,40.5,54.9,10,0,0,39.68,78.58,267.55,56.19,240.89
CUST01091,65.3,47.9,27.4,37.6,2.9,127.42,36.84,1.4,1.3,0.1,9.4,2.9,0.227,0.223,0.115,0,1996.0,0.269,40.2,16.2,3,0,1,28.77,12.25,26.02,34.91,25.47
CUST01092,54.6,65.4,47.5,43.3,2.4,105.93,46.25,1.2,0.9,0.3,3.1,1.1,0.195,0.183,0.142,0,243.0,0.057,13.2,6.5,0,0,3,11.5,4.62,84.6,2.97,2.25
CUST01093,48.5,60.7,56.8,18.0,2.9,181.2,62.36,1.0,0.6,1.3,3.4,0.7,0.171,0.16,0.158,1,348.0,0.046,14.2,5.5,1,1,6,39.74,34.34,35.52,65.82,5.78
CUST01094,30.1,51.0,11.7,18.6,14.3,669.3,41.96,7.0,6.8,0.5,30.9,4.4,0.293,0.556,0.15,0,963.0,0.274,227.6,75.0,20,0,0,190.07,280.43,30.01,9.01,159.78
CUST01095,37.9,69.9,15.0,8.4,22.0,846.23,37.67,7.9,5.9,8.3,24.8,14.5,0.561,0.223,0.14,2,1527.0,0.257,70.5,45.4,13,1,4,13.3,96.41,336.91,311.41,88.2
CUST01096,33.4,110.7,56.1,8.2,17.6,2948.23,150.17,8.2,5.0,4.4,11.1,4.9,0.081,0.059,0.042,1,3879.0,0.195,138.8,61.7,5,4,2,813.01,578.59,21.46,883.62,651.55
CUST01097,37.8,79.7,29.8,17.6,33.3,902.08,30.68,10.3,10.7,12.3,14.6,12.9,0.486,0.448,0.119,1,2343.0,0.435,60.4,22.4,11,0,2,143.04,126.26,272.51,105.76,254.51
CUST01098,34.8,58.5,32.8,13.1,15.4,578.49,38.58,5.0,5.9,4.5,15.7,4.9,0.68,0.445,0.1,1,1903.0,0.549,38.7,25.9,11,1,1,228.92,29.9,162.86,7.9,148.92
CUST01099,46.4,54.4,53.4,171.7,2.6,173.58,71.41,1.0,0.8,0.9,2.5,0.3,0.153,0.217,0.193,4,206.0,0.067,3.7,4.8,1,0,2,6.31,2.5,121.59,19.17,24.02
CUST01100,24.9,70.0,57.0,13.9,15.8,538.27,39.86,5.8,4.1,5.8,16.3,15.8,0.634,0.297,0.066,1,1238.0,0.539,93.5,52.8,14,2,1,32.97,154.17,294.95,33.63,22.55
CUST01101,41.3,111.1,45.3,5.7,42.9,2870.44,78.59,15.6,12.8,14.5,11.6,2.2,0.11,0.085,0.031,0,3465.0,0.588,70.7,57.1,9,3,0,1149.28,1161.43,6.29,174.5,378.94
CUST01102,52.3,76.3,32.9,39.8,13.7,340.5,24.59,7.9,3.6,2.2,4.2,2.0,0.167,0.082,0.08,1,752.0,0.441,19.7,10.5,4,3,0,97.3,27.21,19.4,69.3,127.3
CUST01103,47.3,76.3,36.8,27.7,15.4,1251.48,82.99,8.5,3.7,3.1,10.0,5.8,0.215,0.134,0.091,0,1726.0,0.331,53.5,22.4,2,4,1,170.95,139.29,416.14,223.27,301.83
CUST01104,50.2,59.4,33.9,45.2,16.4,1512.93,95.59,5.0,4.3,7.1,11.3,4.3,0.456,0.266,0.076,0,1219.0,0.454,25.8,18.2,6,1,1,752.49,104.45,216.59,213.54,225.86
CUST01105,40.7,40.2,11.5,27.6,7.8,461.28,50.99,4.3,2.1,1.5,6.3,2.6,0.25,0.215,0.124,1,1935.0,0.348,7.2,2.9,10,1,1,106.63,159.34,62.12,21.47,111.71
CUST01106,33.2,101.8,62.4,2.9,16.4,2088.0,142.34,9.7,7.2,0.0,11.3,3.3,0.099,0.137,0.033,0,4926.0,0.437,155.3,47.1,4,6,0,673.33,152.42,94.88,756.75,410.62
CUST01107,41.8,48.4,17.1,17.6,12.3,196.95,14.16,4.8,3.3,4.3,11.3,4.2,0.873,0.175,0.072,1,1812.0,0.346,65.5,32.1,13,3,1,1.25,77.67,78.63,20.81,18.6
CUST01108,42.8,63.9,107.6,146.5,3.8,238.86,63.82,1.3,1.7,0.8,2.1,0.8,0.201,0.288,0.27,4,362.0,0.061,6.7,1.3,1,0,5,123.26,5.57,46.37,16.66,47.0
CUST01109,59.6,48.7,62.8,158.0,4.2,97.15,23.79,2.1,1.4,0.7,2.4,1.7,0.198,0.248,0.282,2,398.0,0.042,5.7,6.6,0,0,2,0.2,8.44,80.8,3.5,4.21
CUST01110,36.6,98.2,18.4,4.8,41.2,6171.88,157.97,14.0,14.8,12.4,7.7,3.9,0.084,0.05,0.024,0,5063.0,0.369,114.5,67.9,5,8,2,2286.4,2337.21,351.89,828.57,367.82
CUST01111,44.9,89.6,12.0,34.7,13.9,843.09,63.52,6.1,5.9,1.9,11.1,2.9,0.232,0.244,0.073,0,1646.0,0.259,36.9,17.6,2,1,0,64.77,117.02,465.11,46.82,149.37
CUST01112,39.1,77.1,16.7,25.2,7.2,303.55,41.74,2.9,3.5,0.9,13.4,7.2,0.752,0.424,0.112,2,1809.0,0.566,71.8,26.1,13,3,1,13.09,184.03,22.38,82.5,1.56
CUST01113,44.7,62.4,30.0,11.5,12.2,554.59,42.19,6.4,5.2,0.6,10.6,3.8,0.78,0.333,0.042,1,833.0,0.484,35.5,22.1,13,0,1,32.76,130.37,313.08,27.98,50.41
CUST01114,25.3,39.4,9.2,14.6,15.6,844.79,53.57,7.6,6.4,1.6,7.9,5.9,0.299,0.286,0.132,0,878.0,0.412,120.8,109.1,23,3,2,255.11,274.04,70.26,24.5,220.88
CUST01115,30.6,60.3,13.1,19.3,17.3,1293.23,78.08,5.7,7.1,4.4,34.3,4.7,0.471,0.42,0.1,0,926.0,0.272,170.4,64.5,19,2,0,457.12,535.71,220.71,0.04,79.65
CUST01116,28.1,44.3,16.0,3.0,8.8,518.28,62.84,4.7,1.9,2.1,22.2,8.8,0.312,0.572,0.116,0,790.0,0.16,123.7,118.6,21,2,1,131.11,191.13,32.07,106.24,57.74
CUST01117,25.7,107.5,70.9,6.7,37.9,6333.23,140.36,12.3,18.4,7.3,4.5,4.6,0.085,0.101,0.044,0,3757.0,0.405,28.2,20.2,3,5,2,1665.0,1378.84,1138.18,1469.44,681.77
CUST01118,34.6,59.4,33.8,55.2,13.7,655.09,51.51,7.1,4.3,2.3,10.2,0.1,0.272,0.154,0.051,0,2003.0,0.412,49.2,35.3,7,0,1,124.65,150.24,64.42,217.68,98.1
CUST01119,48.8,77.5,27.0,11.4,15.0,285.59,21.03,6.7,3.8,4.5,9.8,6.9,0.354,0.396,0.133,0,1556.0,0.324,70.8,64.8,14,2,0,28.04,58.82,183.92,6.23,8.59
CUST01120,39.1,105.5,61.7,11.2,35.8,2125.04,60.45,11.9,16.3,7.7,6.9,3.5,0.127,0.068,0.047,0,4447.0,0.341,114.0,37.6,5,2,0,458.45,729.71,127.74,648.54,160.6
CUST01121,27.9,68.1,43.0,28.9,16.6,1413.5,82.01,7.7,6.7,2.3,7.9,4.0,0.287,0.289,0.052,0,1357.0,0.415,35.0,41.3,7,1,2,312.26,330.75,254.33,140.56,375.6
CUST01122,52.1,57.4,33.8,44.6,13.1,1091.62,82.1,4.2,4.4,4.5,8.5,5.2,0.284,0.132,0.078,0,939.0,0.249,25.0,28.8,5,2,2,112.13,249.33,120.29,146.39,463.48
CUST01123,43.1,58.8,33.2,47.0,14.6,1554.97,105.37,5.2,4.2,5.2,7.3,4.9,0.236,0.0,0.098,0,1196.0,0.26,32.1,30.4,7,1,0,141.2,608.13,313.39,347.56,144.69
CUST01124,32.3,35.4,23.2,18.7,13.0,885.04,62.62,6.1,4.0,2.9,6.8,4.2,0.345,0.239,0.059,1,1866.0,0.316,7.6,29.9,8,0,1,127.23,28.25,324.55,270.58,134.43
CUST01125,57.8,66.9,68.4,63.8,4.3,262.86,60.65,1.5,0.9,1.9,2.2,1.4,0.178,0.105,0.179,3,225.0,0.034,9.4,1.9,0,0,2,0.94,31.34,133.51,88.04,9.03
CUST01126,31.3,63.9,5.8,7.4,15.6,776.35,57.16,7.5,6.2,1.9,27.9,6.1,0.276,0.424,0.196,1,977.0,0.176,358.5,99.6,18,3,0,131.07,371.21,50.87,16.22,206.97
CUST01127,59.5,67.8,52.0,5.4,13.4,1277.97,95.66,4.4,5.7,3.3,11.2,4.3,0.144,0.105,0.024,0,2838.0,0.323,103.2,58.7,5,7,0,233.88,75.01,3.73,347.5,617.86
CUST01128,33.8,43.8,11.7,15.3,9.9,710.25,69.22,3.6,3.3,3.0,34.9,5.7,0.438,0.242,0.101,0,829.0,0.262,188.2,84.2,24,1,0,71.18,131.08,234.32,71.59,202.09
CUST01129,38.2,55.6,34.5,17.4,28.6,1281.97,41.27,10.0,11.3,7.4,16.5,17.7,0.422,0.313,0.176,0,1328.0,0.626,66.5,40.5,11,3,0,323.23,154.44,527.87,151.3,125.13
CUST01130,45.7,90.2,41.7,16.1,19.2,607.12,31.31,6.7,7.6,4.8,11.2,10.8,0.166,0.289,0.172,0,716.0,0.462,27.1,38.0,12,0,0,7.82,125.77,142.05,12.6,318.89
CUST01131,56.4,65.0,63.3,105.8,4.8,235.55,46.8,1.7,1.8,1.3,1.7,0.9,0.245,0.126,0.253,4,276.0,0.053,6.8,4.3,0,0,2,27.45,40.65,155.89,0.91,10.65
CUST01132,21.0,63.4,13.6,9.5,11.4,499.67,48.9,6.5,2.6,2.3,32.6,8.5,0.451,0.509,0.135,1,954.0,0.237,161.1,124.8,22,2,1,107.13,104.97,80.92,7.89,198.77
CUST01133,44.3,125.4,44.2,13.1,34.9,5825.69,148.68,17.7,8.6,8.7,11.4,4.2,0.115,0.043,0.044,1,2738.0,0.336,0.0,41.6,6,7,1,493.58,1908.54,411.98,1676.33,1335.26
