CustomerID,Age,AnnualIncome_k,Tenure_Months,Recency_Days,Frequency_Purchases,MonetaryTotal,AvgOrderValue,NumWebPurchases,NumStorePurchases,NumCatalogPurchases,NumWebVisitsPerMonth,NumDealsPurchases,DiscountUsageRate,CartAbandonRate,ReturnRate,NumComplaints,LoyaltyPoints,EmailOpenRate,AppSessionMinPerMonth,SocialEngagementScore,WishlistItems,ReviewsWritten,CustomerServiceContacts,Spend_Electronics,Spend_Apparel,Spend_Grocery,Spend_HomeGoods,Spend_Beauty,Cluster,PC1,PC2,PC3,SilhouetteSample
CUST01104,50.2,59.4,33.9,45.2,16.4,1512.93,95.59,5.0,4.3,7.1,11.3,4.3,0.456,0.266,0.076,0,1219.0,0.454,25.8,18.2,6,1,1,752.49,104.45,216.59,213.54,225.86,2,0.25688463290379376,-0.5247649576830187,0.8580543134168738,0.6175165470759726
CUST01105,40.7,40.2,11.5,27.6,7.8,461.28,50.99,4.3,2.1,1.5,6.3,2.6,0.25,0.215,0.124,1,1935.0,0.348,7.2,2.9,10,1,1,106.63,159.34,62.12,21.47,111.71,2,-1.6964101640926132,-0.10833915353432036,-0.19058094428176814,0.6232885841173571
CUST01106,33.2,101.8,62.4,2.9,16.4,2088.0,142.34,9.7,7.2,0.0,11.3,3.3,0.099,0.137,0.033,0,4926.0,0.437,155.3,47.1,4,6,0,673.33,152.42,94.88,756.75,410.62,1,3.0709268652453297,-1.4500412305991504,-1.948534647408554,0.29975908118010447
CUST01107,41.8,48.4,17.1,17.6,12.3,196.95,14.16,4.8,3.3,4.3,11.3,4.2,0.873,0.175,0.072,1,1812.0,0.346,65.5,32.1,13,3,1,1.25,77.67,78.63,20.81,18.6,3,-1.092877683608889,1.5606922240275887,0.9562742772014947,0.15088720612730774
CUST01108,42.8,63.9,107.6,146.5,3.8,238.86,63.82,1.3,1.7,0.8,2.1,0.8,0.201,0.288,0.27,4,362.0,0.061,6.7,1.3,1,0,5,123.26,5.57,46.37,16.66,47.0,0,-4.882899148945984,-3.2507284844667588,0.3869023234310154,0.7764792510590178
CUST01109,59.6,48.7,62.8,158.0,4.2,97.15,23.79,2.1,1.4,0.7,2.4,1.7,0.198,0.248,0.282,2,398.0,0.042,5.7,6.6,0,0,2,0.2,8.44,80.8,3.5,4.21,0,-4.667403811487681,-2.3961096121097696,0.3311554878374858,0.8256758216775182
CUST01110,36.6,98.2,18.4,4.8,41.2,6171.88,157.97,14.0,14.8,12.4,7.7,3.9,0.084,0.05,0.024,0,5063.0,0.369,114.5,67.9,5,8,2,2286.4,2337.21,351.89,828.57,367.82,1,7.950766872426823,-1.8632012102204696,-0.46131615113292546,0.6463338668268954
CUST01111,44.9,89.6,12.0,34.7,13.9,843.09,63.52,6.1,5.9,1.9,11.1,2.9,0.232,0.244,0.073,0,1646.0,0.259,36.9,17.6,2,1,0,64.77,117.02,465.11,46.82,149.37,2,-0.2918185949269442,-0.43695967761353915,0.24788365459828496,0.7055117871387633
CUST01112,39.1,77.1,16.7,25.2,7.2,303.55,41.74,2.9,3.5,0.9,13.4,7.2,0.752,0.424,0.112,2,1809.0,0.566,71.8,26.1,13,3,1,13.09,184.03,22.38,82.5,1.56,3,-1.2070500011063163,1.7079642749317,0.44448450746342183,0.20784249889079057
CUST01113,44.7,62.4,30.0,11.5,12.2,554.59,42.19,6.4,5.2,0.6,10.6,3.8,0.78,0.333,0.042,1,833.0,0.484,35.5,22.1,13,0,1,32.76,130.37,313.08,27.98,50.41,2,-1.000188388902389,1.042895175384878,1.5109598105277127,0.18733008153360967
CUST01114,25.3,39.4,9.2,14.6,15.6,844.79,53.57,7.6,6.4,1.6,7.9,5.9,0.299,0.286,0.132,0,878.0,0.412,120.8,109.1,23,3,2,255.11,274.04,70.26,24.5,220.88,3,0.12759645946536388,2.9754262498821347,-1.2514379228718144,0.7013850634305513
CUST01115,30.6,60.3,13.1,19.3,17.3,1293.23,78.08,5.7,7.1,4.4,34.3,4.7,0.471,0.42,0.1,0,926.0,0.272,170.4,64.5,19,2,0,457.12,535.71,220.71,0.04,79.65,3,0.8743901017207877,3.4030229482821026,-1.34518040588467,0.6806068221221375
CUST01116,28.1,44.3,16.0,3.0,8.8,518.28,62.84,4.7,1.9,2.1,22.2,8.8,0.312,0.572,0.116,0,790.0,0.16,123.7,118.6,21,2,1,131.11,191.13,32.07,106.24,57.74,3,-0.8441438567529734,3.941626484109229,-1.9572843581999695,0.6086862548108063
CUST01117,25.7,107.5,70.9,6.7,37.9,6333.23,140.36,12.3,18.4,7.3,4.5,4.6,0.085,0.101,0.044,0,3757.0,0.405,28.2,20.2,3,5,2,1665.0,1378.84,1138.18,1469.44,681.77,1,6.876724834474793,-3.0773544211466137,1.791948055875567,0.704315438113261
CUST01118,34.6,59.4,33.8,55.2,13.7,655.09,51.51,7.1,4.3,2.3,10.2,0.1,0.272,0.154,0.051,0,2003.0,0.412,49.2,35.3,7,0,1,124.65,150.24,64.42,217.68,98.1,2,-0.5703537871835337,-0.3175171657707843,-0.4014859808638757,0.7185447903807692
CUST01119,48.8,77.5,27.0,11.4,15.0,285.59,21.03,6.7,3.8,4.5,9.8,6.9,0.354,0.396,0.133,0,1556.0,0.324,70.8,64.8,14,2,0,28.04,58.82,183.92,6.23,8.59,3,-0.6369497522393823,1.5622090388731646,0.17628829392388,0.24771415891080925
CUST01120,39.1,105.5,61.7,11.2,35.8,2125.04,60.45,11.9,16.3,7.7,6.9,3.5,0.127,0.068,0.047,0,4447.0,0.341,114.0,37.6,5,2,0,458.45,729.71,127.74,648.54,160.6,1,3.500924857100675,-1.3239185029758846,0.5496370666264822,0.415471975182063
CUST01121,27.9,68.1,43.0,28.9,16.6,1413.5,82.01,7.7,6.7,2.3,7.9,4.0,0.287,0.289,0.052,0,1357.0,0.415,35.0,41.3,7,1,2,312.26,330.75,254.33,140.56,375.6,2,0.3746784470998628,-0.07474215001013258,0.1865286003881482,0.5001268392382382
CUST01122,52.1,57.4,33.8,44.6,13.1,1091.62,82.1,4.2,4.4,4.5,8.5,5.2,0.284,0.132,0.078,0,939.0,0.249,25.0,28.8,5,2,2,112.13,249.33,120.29,146.39,463.48,2,-0.5657998171812922,-1.0197003989519222,0.24323659583001242,0.748941856113766
CUST01123,43.1,58.8,33.2,47.0,14.6,1554.97,105.37,5.2,4.2,5.2,7.3,4.9,0.236,0.0,0.098,0,1196.0,0.26,32.1,30.4,7,1,0,141.2,608.13,313.39,347.56,144.69,2,0.1862789046858762,-1.0680153432060269,0.14127876936278697,0.6626136078542941
CUST01124,32.3,35.4,23.2,18.7,13.0,885.04,62.62,6.1,4.0,2.9,6.8,4.2,0.345,0.239,0.059,1,1866.0,0.316,7.6,29.9,8,0,1,127.23,28.25,324.55,270.58,134.43,2,-0.7947808365182651,0.3005262365083859,0.6084955475760934,0.557763369510441
CUST01125,57.8,66.9,68.4,63.8,4.3,262.86,60.65,1.5,0.9,1.9,2.2,1.4,0.178,0.105,0.179,3,225.0,0.034,9.4,1.9,0,0,2,0.94,31.34,133.51,88.04,9.03,0,-3.700181682106012,-2.9382146843735684,0.2904039030350096,0.7809148231371609
CUST01126,31.3,63.9,5.8,7.4,15.6,776.35,57.16,7.5,6.2,1.9,27.9,6.1,0.276,0.424,0.196,1,977.0,0.176,358.5,99.6,18,3,0,131.07,371.21,50.87,16.22,206.97,3,0.34121593956204627,4.221954726753787,-3.0354997913277777,0.6554948671479544
CUST01127,59.5,67.8,52.0,5.4,13.4,1277.97,95.66,4.4,5.7,3.3,11.2,4.3,0.144,0.105,0.024,0,2838.0,0.323,103.2,58.7,5,7,0,233.88,75.01,3.73,347.5,617.86,2,1.3873525028462734,-1.1828569053421905,-1.3250092515917495,0.46165371602469824
CUST01128,33.8,43.8,11.7,15.3,9.9,710.25,69.22,3.6,3.3,3.0,34.9,5.7,0.438,0.242,0.101,0,829.0,0.262,188.2,84.2,24,1,0,71.18,131.08,234.32,71.59,202.09,3,-0.11668808172998378,3.664953277273744,-1.8687158798613863,0.6858513691053313
CUST01129,38.2,55.6,34.5,17.4,28.6,1281.97,41.27,10.0,11.3,7.4,16.5,17.7,0.422,0.313,0.176,0,1328.0,0.626,66.5,40.5,11,3,0,323.23,154.44,527.87,151.3,125.13,3,1.579125724604982,2.295624501022882,2.5700398713288743,0.5282818611142616
CUST01130,45.7,90.2,41.7,16.1,19.2,607.12,31.31,6.7,7.6,4.8,11.2,10.8,0.166,0.289,0.172,0,716.0,0.462,27.1,38.0,12,0,0,7.82,125.77,142.05,12.6,318.89,2,-0.26927203778750897,0.6572719515539078,0.8500165469701755,0.3202517578682993
CUST01131,56.4,65.0,63.3,105.8,4.8,235.55,46.8,1.7,1.8,1.3,1.7,0.9,0.245,0.126,0.253,4,276.0,0.053,6.8,4.3,0,0,2,27.45,40.65,155.89,0.91,10.65,0,-4.255244343212433,-2.7885768770292665,0.49918687081256796,0.8475492636135175
CUST01132,21.0,63.4,13.6,9.5,11.4,499.67,48.9,6.5,2.6,2.3,32.6,8.5,0.451,0.509,0.135,1,954.0,0.237,161.1,124.8,22,2,1,107.13,104.97,80.92,7.89,198.77,3,-0.42968139143403106,4.674769479713019,-1.972671259598719,0.5946871924593609
CUST01133,44.3,125.4,44.2,13.1,34.9,5825.69,148.68,17.7,8.6,8.7,11.4,4.2,0.115,0.043,0.044,1,2738.0,0.336,0.0,41.6,6,7,1,493.58,1908.54,411.98,1676.33,1335.26,1,6.391902973952625,-3.009004206426468,0.161061673891586,0.7180159611663788
CUST01134,39.8,63.0,36.6,19.6,22.2,601.99,38.31,7.3,7.4,7.4,10.8,10.6,0.833,0.257,0.16,0,996.0,0.481,45.7,26.4,21,1,0,17.57,137.91,351.65,90.46,4.4,3,0.03226720973079242,2.249162625262922,2.4696725094069514,0.6078464114743987
CUST01135,59.1,94.2,32.7,134.1,3.3,138.83,40.66,1.5,1.1,0.7,1.0,0.9,0.126,0.219,0.285,0,325.0,0.042,7.7,4.3,1,0,4,0.23,17.71,79.0,24.34,17.54,0,-4.147674918496685,-2.493388093063887,-0.19003805578050614,0.8506339208696941
CUST01136,45.1,150.9,31.8,9.6,24.5,3562.09,186.24,8.1,5.1,11.3,9.1,3.9,0.076,0.079,0.03,0,5716.0,0.617,84.5,33.3,1,3,1,1212.86,876.52,162.31,1176.11,134.29,1,4.927827735545814,-3.0173538545791243,-0.646306289934454,0.6911317727531976
CUST01137,32.5,101.0,27.1,39.0,13.3,1113.97,89.0,5.9,3.9,3.4,8.5,3.8,0.43,0.199,0.077,0,2502.0,0.183,20.1,12.6,5,1,0,202.71,320.46,175.71,196.31,218.78,2,-0.007837135403362715,-0.6776688043283295,-0.00888955946696347,0.6838405514628488
CUST01138,26.5,55.6,9.6,8.5,10.1,631.47,74.15,4.1,2.5,3.6,39.0,9.1,0.236,0.508,0.214,1,1220.0,0.338,166.4,84.7,21,5,0,266.39,103.33,45.32,158.17,58.26,3,-0.07735803475550779,4.289013046021785,-2.5507726068842667,0.6435082385713226
CUST01139,21.6,66.7,12.1,7.9,22.3,857.69,44.69,8.9,8.4,5.1,31.5,5.7,0.408,0.628,0.235,1,833.0,0.214,195.3,116.3,16,2,2,317.83,272.4,46.06,26.95,194.45,3,0.14674427796439674,4.576875679659476,-1.5694904611253664,0.6237674266996143
CUST01140,21.4,27.2,12.0,10.6,19.2,1066.29,54.02,10.9,4.9,3.4,10.2,6.4,0.413,0.513,0.116,1,946.0,0.295,123.4,72.7,17,5,0,209.14,177.45,23.14,66.23,590.34,3,0.4731819797382794,3.290318997464667,-0.9859272244598427,0.703791189246035
CUST01141,31.4,88.4,28.2,29.3,21.2,1232.53,57.64,10.9,8.4,1.9,10.6,2.5,0.292,0.24,0.053,0,2419.0,0.385,43.0,22.2,4,0,0,370.69,147.63,437.19,35.66,241.36,2,0.8548152900699314,-0.13960723479426274,0.6180686031036235,0.41153743163668355
CUST01142,38.2,85.3,35.1,13.7,21.2,599.58,29.87,7.7,5.5,8.0,18.5,11.2,0.508,0.468,0.125,2,1281.0,0.577,29.8,50.5,14,2,1,153.59,143.95,188.72,16.71,96.61,3,0.059874276481304264,2.0942579430034005,1.5501042246314218,0.5696367519404539
CUST01143,60.8,63.4,36.0,144.1,1.9,116.3,55.99,1.1,0.8,0.1,2.0,0.7,0.19,0.174,0.124,2,320.0,0.07,8.7,2.3,1,0,5,0.89,15.31,54.09,22.19,23.83,0,-4.253933199129538,-2.8186178243502154,0.12941833825476318,0.8456329730954647
CUST01144,29.2,74.8,14.4,7.4,23.3,1835.32,77.52,10.6,10.1,2.6,40.4,5.8,0.384,0.512,0.196,0,1061.0,0.12,206.3,129.2,19,6,0,272.54,534.95,532.41,288.84,206.57,3,2.1176884495128316,4.516467273067166,-1.894371367312453,0.5368317288475094
CUST01145,49.8,65.2,30.4,14.8,26.5,1411.84,50.61,8.8,9.1,8.5,20.1,12.6,1.0,0.33,0.109,0,1655.0,0.348,93.9,34.5,15,2,3,117.92,567.32,645.97,37.51,43.13,3,0.9958879381686455,2.3136752459844265,3.3759895884183075,0.5954015871890639
CUST01146,28.6,84.4,25.6,1.3,11.8,679.51,53.03,4.0,2.9,5.0,6.1,3.7,0.275,0.072,0.067,0,1254.0,0.429,42.2,24.3,6,2,0,171.0,320.13,35.3,27.75,125.33,2,-0.16510268277169687,-0.17354785420065996,-0.41935018971128457,0.6356327216440559
CUST01147,46.0,63.8,52.9,139.0,4.4,129.39,27.85,1.8,0.9,1.6,1.9,1.5,0.279,0.254,0.259,2,377.0,0.065,10.2,5.6,1,0,1,11.15,21.03,76.0,2.47,18.74,0,-4.176425106794078,-1.7583248476011124,0.07883272807290649,0.752342653631306
CUST01148,52.9,37.9,74.4,111.4,2.4,126.88,54.79,0.9,1.0,0.5,1.7,0.7,0.112,0.143,0.286,0,248.0,0.074,7.1,10.4,2,0,3,26.51,12.4,45.46,22.94,19.58,0,-4.273640839257462,-2.500829062420844,-0.2750689265441232,0.8532210549293456
CUST01149,50.6,53.6,31.5,26.0,10.6,705.43,66.03,5.0,4.1,1.5,6.4,2.0,0.136,0.221,0.011,3,2007.0,0.272,42.8,19.3,3,3,2,291.31,67.73,280.39,16.98,49.03,2,-1.0808763582663032,-1.3153590881804276,0.07697919329973588,0.6487508721130815
CUST01150,35.8,52.5,29.9,8.4,5.5,287.17,63.74,2.3,2.2,0.9,3.7,5.5,0.275,0.151,0.061,0,95.0,0.379,47.9,28.4,8,1,2,41.99,17.5,72.92,84.07,70.69,2,-1.7202996845746028,-0.024584869133566237,-0.2533850051452061,0.6130567330304862
CUST01151,61.8,94.0,111.9,212.0,2.5,181.21,60.71,1.5,0.6,0.4,2.4,0.9,0.282,0.124,0.208,4,284.0,0.059,8.4,4.2,0,0,4,0.82,62.56,77.2,31.54,9.08,0,-4.853909025049226,-4.517828084513117,0.6984891087985099,0.6260178035670585
CUST01152,37.8,79.9,14.0,45.3,14.8,1169.18,85.4,7.6,6.8,0.4,8.5,5.1,0.218,0.259,0.104,0,1526.0,0.357,17.8,14.8,4,2,2,157.12,228.38,68.39,370.94,344.35,2,-0.1296234472632553,-0.5674463671680714,-0.10235325098099658,0.6956493521420535
CUST01153,46.8,17.7,63.2,117.2,5.2,107.84,20.75,2.4,1.8,1.0,0.7,0.8,0.179,0.187,0.197,1,198.0,0.066,10.0,6.8,3,0,1,9.59,50.7,26.71,13.55,7.29,0,-4.012532482509611,-1.6432482426578932,-0.027949428001303327,0.7124360461675392
CUST01154,42.6,51.5,45.2,143.8,3.5,191.66,53.02,1.1,1.4,1.1,2.4,2.0,0.208,0.261,0.258,3,323.0,0.062,5.2,7.5,2,1,4,11.74,15.59,71.62,47.8,44.92,0,-4.46618382186343,-1.849446575293473,0.012265074613679072,0.7726184753191225
CUST01155,50.4,58.5,78.0,0.0,2.7,141.81,48.45,1.2,1.3,0.2,1.9,0.8,0.306,0.237,0.249,3,307.0,0.046,7.6,9.0,0,0,2,28.26,16.76,58.2,32.64,5.93,0,-4.057315499170713,-2.071569060209245,0.19398100504155266,0.8064744837495506
CUST01156,38.5,80.6,84.0,232.6,1.4,48.72,36.74,0.6,0.3,0.5,1.6,1.3,0.219,0.198,0.19,1,368.0,0.032,10.3,5.5,1,0,2,0.5,6.43,22.51,15.11,4.17,0,-4.4876030755089324,-2.865209956087157,-0.2964736628043594,0.837699966581735
CUST01157,39.8,152.8,47.5,9.9,22.5,1128.77,55.14,7.0,6.8,8.7,8.9,3.2,0.083,0.088,0.018,0,5211.0,0.384,86.0,24.0,11,10,0,179.06,231.0,191.37,444.28,83.05,1,3.0513253357864936,-1.2122073551613346,-0.7133666542394803,0.25871944108841305
CUST01158,45.1,80.4,36.3,29.5,4.4,230.73,45.54,1.3,1.9,1.2,3.3,4.4,0.12,0.154,0.071,1,2456.0,0.302,32.0,12.5,3,0,1,52.05,40.92,66.95,60.96,9.86,2,-1.877547320466869,-1.4892089274599787,-0.30483641177037113,0.34854861814339744
CUST01159,40.4,86.5,26.1,21.5,9.8,835.18,80.17,3.7,3.9,2.2,8.2,6.1,0.336,0.247,0.075,0,1445.0,0.286,20.5,17.2,6,1,1,171.91,140.74,168.98,68.57,284.99,2,-0.6627720856057004,-0.4126379028622443,0.0979981513415695,0.7400211277622676
CUST01160,51.2,117.8,38.1,6.6,22.0,4663.47,187.4,12.8,8.0,1.2,13.7,2.1,0.065,0.102,0.038,0,4956.0,0.579,101.0,32.7,10,6,0,1163.72,817.66,504.8,1457.16,720.13,1,5.680835673078619,-2.5804438811135886,-1.2515861199747313,0.7311433676942398
CUST01161,49.4,80.7,39.2,46.4,12.0,690.54,54.95,5.1,5.9,0.9,7.2,5.4,0.192,0.267,0.093,0,2609.0,0.328,55.6,23.0,3,1,0,63.2,202.48,145.49,163.46,115.91,2,-0.5807331862720353,-0.8821579595954336,-0.004225961805939837,0.7594554778438178
CUST01162,44.7,111.0,26.7,11.4,26.1,5355.85,191.37,11.5,6.9,7.7,10.4,4.0,0.077,0.091,0.038,0,5669.0,0.573,85.2,25.3,10,5,2,1452.18,1311.9,5.87,1356.6,1229.29,1,6.284230704839354,-2.8167759842573417,-1.414628355310715,0.7244320652524999
CUST01163,40.3,56.1,31.4,7.9,26.2,702.53,31.06,15.4,5.3,5.6,15.4,15.9,0.735,0.397,0.135,1,1794.0,0.469,80.8,33.1,15,3,1,3.61,141.12,102.85,17.52,437.43,3,0.6249663945277534,2.69933868146422,2.205406636637511,0.6753802889439262
CUST01164,50.6,75.5,64.9,108.1,2.8,195.29,64.99,1.6,1.4,0.0,1.6,0.4,0.212,0.165,0.189,2,414.0,0.038,7.4,3.8,0,0,4,31.78,10.68,56.79,39.15,56.88,0,-4.032360345107166,-2.952488013893811,0.0006737847137233975,0.8236381484844163
CUST01165,36.5,107.4,24.2,9.1,28.1,4099.88,153.36,10.3,7.0,10.9,10.1,0.4,0.098,0.079,0.039,0,2799.0,0.62,81.5,38.6,8,4,0,1169.18,1333.82,293.13,694.58,609.17,1,5.072221346939864,-1.5967935420008041,-0.8024910921759418,0.6770258959547469
CUST01166,47.2,94.0,31.1,41.3,12.0,718.24,60.18,6.0,5.6,0.3,5.2,4.0,0.264,0.244,0.085,0,1607.0,0.399,32.4,22.8,4,3,1,211.24,139.26,8.15,281.68,77.91,2,-0.4796053230903745,-0.9466974729378455,-0.16310724715410102,0.7505431146905225
CUST01167,30.3,76.1,32.7,23.6,16.3,1241.85,87.08,4.9,3.5,7.9,6.1,4.8,0.215,0.187,0.056,0,1242.0,0.374,51.3,10.1,6,2,3,205.24,341.39,241.42,316.83,136.96,2,0.18269611597730298,-0.6252976497078901,0.3935591611290769,0.6439979647897999
CUST01168,22.9,44.1,13.2,12.7,19.7,1107.13,60.94,9.2,5.3,5.3,22.8,9.4,0.28,0.513,0.156,0,495.0,0.262,322.2,115.7,9,4,0,209.19,490.03,25.53,198.73,183.65,3,0.984116355362698,4.2751142399974285,-2.3238293719242855,0.6313686991424553
CUST01169,42.2,126.4,28.3,1.8,24.1,4673.22,172.38,12.1,10.1,2.0,11.9,1.9,0.073,0.093,0.038,0,2209.0,0.397,111.6,35.4,6,2,0,1814.47,818.99,176.63,1144.66,718.46,1,4.790142626115254,-2.2985965200401415,-1.6152033056347332,0.6944147964124994
CUST01170,32.5,40.0,26.6,9.5,32.1,767.98,31.35,10.4,9.4,12.3,12.4,18.5,0.968,0.348,0.135,0,1493.0,0.372,14.4,10.7,12,3,1,49.31,294.11,352.81,50.42,21.33,3,0.8211442455345799,2.987343986179748,4.207828542824835,0.6808382360363495
CUST01171,52.2,43.3,51.5,150.9,4.1,284.95,69.41,2.2,1.4,0.5,1.2,1.0,0.253,0.214,0.291,2,254.0,0.065,7.7,3.0,3,0,2,127.24,7.36,76.58,27.9,45.88,0,-4.273564011495519,-2.147279734463935,0.0028882771460914513,0.8244723867277085
CUST01172,34.1,93.4,38.2,41.7,5.1,499.28,89.69,2.3,2.0,0.7,8.9,0.0,0.225,0.127,0.067,0,2326.0,0.171,49.3,7.5,4,2,0,69.54,25.28,167.81,214.25,22.39,2,-1.0487302446448135,-1.3632814299506246,-1.21014067267111,0.6428256730128133
CUST01173,45.3,65.2,84.1,167.9,2.7,132.57,42.94,1.3,1.1,0.4,1.1,1.3,0.186,0.19,0.171,4,241.0,0.051,11.1,6.4,1,1,3,32.63,6.98,74.49,2.42,16.05,0,-4.508518210422221,-3.016549578296938,0.1362833662819873,0.8249253005670261
CUST01174,49.6,59.8,19.5,17.4,33.1,1531.21,50.09,11.2,14.0,7.9,8.6,22.0,0.333,0.488,0.082,3,1734.0,0.563,71.4,45.6,10,1,1,87.3,239.98,674.99,399.54,129.4,3,1.665170356893474,1.9966558457462906,3.8198479794794804,0.46195411887901827
CUST01175,26.5,67.7,76.0,202.5,4.3,253.55,61.33,1.7,2.1,0.5,2.3,1.8,0.276,0.16,0.264,2,113.0,0.043,9.2,5.9,0,0,2,70.64,18.47,85.83,22.97,55.63,0,-4.259960530019835,-2.304459726212394,-0.14409408435106072,0.8419939854445244
CUST01176,26.2,53.5,12.2,7.8,18.1,1032.58,48.1,6.8,4.0,7.3,7.7,7.5,0.327,0.585,0.162,0,1170.0,0.337,184.0,42.2,24,2,0,263.2,250.6,211.78,25.22,281.78,3,0.32021240211629437,3.421776216339712,-0.6470606536156508,0.7043876373518771
CUST01177,56.3,55.5,90.0,234.5,2.1,70.0,30.35,0.7,0.6,0.8,2.2,1.2,0.161,0.218,0.125,1,254.0,0.049,9.6,6.2,0,0,3,20.79,2.21,40.97,1.46,4.57,0,-4.591018496335229,-3.370262880717672,0.17908390025446888,0.7812182591483569
CUST01178,38.8,100.3,53.3,4.0,18.7,3460.03,203.72,9.2,5.8,3.7,15.1,2.4,0.152,0.066,0.04,1,4330.0,0.553,93.7,35.1,5,7,1,493.54,1773.22,222.79,351.16,619.33,1,4.276575336607123,-2.307795131946837,-1.4369849665871395,0.640783714058628
CUST01179,37.8,33.7,32.7,77.2,1.9,121.56,55.5,0.6,0.7,0.6,2.8,1.1,0.223,0.187,0.211,1,233.0,0.05,6.1,3.5,2,0,2,10.82,8.93,65.0,18.82,17.99,0,-3.922031005027744,-1.1538069552840298,-0.4638806726454329,0.5622352764046358
CUST01180,18.0,63.1,11.9,11.5,32.9,2632.29,81.16,18.0,13.9,0.9,37.4,1.4,0.345,0.381,0.167,0,615.0,0.258,127.9,77.2,28,2,0,1100.86,589.67,52.68,253.16,635.92,3,3.0224678268830347,3.788073497839295,-1.8609691976325036,0.4608843829676484
CUST01181,44.2,75.8,28.0,30.9,8.1,298.7,43.05,2.8,3.7,1.6,11.2,2.9,0.248,0.269,0.084,1,1157.0,0.343,47.9,18.1,2,2,0,18.62,41.39,30.96,68.8,138.94,2,-1.4200157114777743,-0.38567405615603895,-0.5064923984687077,0.6979265888645739
CUST01182,42.6,50.1,23.5,21.1,15.3,821.95,45.95,8.6,5.6,1.0,17.2,13.5,0.389,0.331,0.157,4,870.0,0.372,58.8,18.6,6,2,1,20.37,395.23,258.61,95.65,52.09,2,-1.1801491481268127,1.0920672563054448,1.3669461964507268,0.17721082640184652
CUST01183,68.4,52.7,55.2,163.9,2.8,99.15,31.18,1.6,1.2,0.0,0.9,0.1,0.252,0.112,0.275,0,334.0,0.035,11.9,5.8,0,0,3,35.81,3.87,47.07,1.63,10.76,0,-4.558133722765886,-2.929655553801993,0.19212910251192072,0.8294197716600002
CUST01184,35.9,73.8,20.3,48.0,6.8,256.1,38.43,3.3,2.0,1.5,7.0,4.6,0.256,0.183,0.086,3,2657.0,0.416,37.9,9.0,3,3,1,55.23,68.85,23.62,47.05,61.35,2,-1.5852815682203723,-0.6723817263309368,-0.22371426901302227,0.6431874654918868
CUST01185,45.8,115.3,42.2,5.7,26.3,4113.75,138.79,15.6,12.5,0.0,15.6,5.2,0.089,0.105,0.033,0,2841.0,0.506,83.4,62.2,6,4,0,813.55,487.63,198.39,1821.41,792.77,1,4.926295715555463,-1.7319568736261195,-0.8738545888518475,0.6788570640612205
CUST01186,38.0,93.5,37.0,47.9,14.2,833.55,58.87,4.8,6.9,2.5,10.8,6.6,0.156,0.351,0.048,2,1378.0,0.394,40.7,13.2,6,1,2,214.26,184.11,131.26,146.86,157.05,2,-0.6319947900188674,-0.5163271232908312,0.31607490903321206,0.7501015465951941
CUST01187,44.1,76.0,41.8,67.3,2.2,136.58,60.72,0.8,0.5,0.9,0.8,1.2,0.197,0.12,0.21,1,269.0,0.062,8.1,6.4,2,0,1,45.78,28.6,35.21,24.88,2.12,0,-3.4692435273012086,-1.912887938251958,-0.5825252170840433,0.6694383893565905
CUST01188,38.2,100.3,43.3,5.5,29.7,3934.3,154.67,17.0,12.1,0.6,8.6,2.3,0.122,0.071,0.035,0,2310.0,0.437,138.4,43.6,13,3,0,416.01,2253.49,144.61,1058.19,61.99,1,4.655907520550378,-1.3129229808681884,-0.9631194076062639,0.6171048948833536
CUST01189,42.3,75.0,28.7,15.3,14.6,428.64,31.37,6.5,6.7,1.3,12.6,4.7,0.689,0.446,0.15,2,1158.0,0.473,70.5,63.0,15,5,0,114.25,105.02,110.15,36.48,62.75,3,-0.5156450078503694,2.0875398083576298,0.27691318736036485,0.5016376402257895
CUST01190,29.5,77.9,44.4,156.9,5.1,294.09,59.5,2.5,2.4,0.2,0.8,0.5,0.308,0.204,0.111,1,280.0,0.051,6.8,5.0,1,0,2,31.99,24.99,102.7,87.67,46.74,0,-3.2792933237225896,-1.8299771136701717,-0.22048569239126145,0.5873500006310716
CUST01191,53.5,88.2,69.4,7.1,24.9,3977.67,165.98,13.1,7.6,4.3,4.7,3.2,0.09,0.137,0.022,0,4492.0,0.852,141.5,46.1,6,5,0,945.69,585.93,552.49,1474.15,419.41,1,5.2430974367124215,-2.539000030809585,-0.0541980978096231,0.7216445141469762
CUST01192,26.6,77.0,12.1,9.3,18.7,804.55,45.11,9.8,4.0,5.0,25.6,5.0,0.14,0.362,0.178,1,1239.0,0.182,126.3,61.2,10,1,0,148.72,342.09,16.56,39.43,257.75,3,-0.08702762326338763,2.203785598617618,-1.5441831657262335,0.5883459716617607
CUST01193,40.5,85.5,36.6,25.2,22.5,1385.06,53.96,12.8,10.9,0.0,13.3,10.1,0.55,0.394,0.079,2,1209.0,0.383,88.9,65.4,13,2,1,377.68,74.3,658.39,44.83,229.86,3,0.8829889038448062,1.6270213319498925,1.7063505923368438,0.4146323239560502
CUST01194,47.3,57.2,54.4,151.8,3.5,122.59,38.12,1.6,0.8,1.1,2.3,0.7,0.202,0.173,0.263,4,344.0,0.055,5.1,3.7,1,0,1,11.59,10.57,79.75,2.09,18.59,0,-4.561197482571014,-2.3121949754436395,-0.03675835884795931,0.8297197267771168
